"DAP","Env","LON","LAT","DOY","YYYYMMDD","daysFromStart","T2M","T2M_MAX","T2M_MIN","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","ALLSKY_SFC_SW_DNI","ALLSKY_SFC_PAR_TOT","ALLSKY_SFC_UVA","ALLSKY_SFC_UVB","PRECTOT","EVPTRNS","QV2M","RH2M","GWETROOT","GWETTOP","FROST_DAYS","WS2M","P_ETP","VPD","N","RTA","n","TH1","TH2","n.1","N.1","RTA.1","VPD.1","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE","PTT","PTR","PAR_TEMP"
29,"TXH3.2021",-96.4273672,30.5386755,127,"2021-05-07",29,21.7,28.92,14.93,15.15,30.93,25.71,22.88,11.94,1.6,0.04,0,7.86,10.69,70.1,0.61,0.6,0,1.82,-7.86,1.120514463,13.487,39.369,7.838,68.912283,68.354,8.72701449456207,13.3635209842418,39.3692625031096,1.12051446259242,0.160626640994493,11.5208236278145,-11.5208236278145,13.925,0.632954545454545,13.99,187.806475,0.968545780969479,0.550230415
30,"TXH3.2021",-96.4273672,30.5386755,128,"2021-05-08",30,23.44,30.01,16.26,19.35,33.45,22.62,19.06,10.68,1.43,0.04,0.01,5.8,14.1,78.94,0.6,0.59,0,4.03,-5.79,0.801240275,13.512,39.46,6.527,72.31648064,71.606,7.67456296787866,13.3879410008786,39.4596052840231,0.801240274999968,0.171265766645939,10.2176298551621,-10.2076298551621,15.135,0.687954545454546,13.75,204.50412,0.892765113974232,0.455631399
31,"TXH3.2021",-96.4273672,30.5386755,129,"2021-05-09",31,26.32,31.7,22.6,21.84,36.01,16.3,7.42,7.95,1.07,0.03,1.24,4.99,16.46,77.77,0.59,0.58,0,3.56,-3.75,1.09017821,13.536,39.547,2.54,76.76246336,75.3824,5.52792701700414,13.4120055681891,39.547499467524,1.09017821014647,0.210927866277592,7.53473448566599,-6.29473448566599,19.15,0.870454545454545,9.1,259.2144,0.706840731070496,0.302051672
32,"TXH3.2021",-96.4273672,30.5386755,130,"2021-05-10",32,25.45,30.27,21.63,22.27,36.12,16.43,7.27,7.88,1.07,0.03,0.77,2.93,16.88,83.72,0.59,0.58,0,1.04,-2.16,0.759273385,13.559,39.633,2.487,76.0362126,74.6672,5.56982473057046,13.4357046258525,39.6329575311696,0.759273385370815,0.198338335772661,7.54653598877829,-6.77653598877829,17.95,0.815909090909091,8.64,243.38405,0.755376044568245,0.309626719
33,"TXH3.2021",-96.4273672,30.5386755,131,"2021-05-11",33,23.79,29.97,17.62,20.67,35.65,12.09,3.26,6.05,0.83,0.02,9,2.22,15.31,84.19,0.59,0.59,0,2.06,6.78,0.68841763,13.583,39.716,1.115,73.35924299,72.4312,4.09708126127251,13.4590280605811,39.7159926483583,0.688417629681502,0.177315377540962,5.48384704645365,3.51615295354635,15.795,0.717954545454546,12.35,214.543485,0.859955682177904,0.254308533
34,"TXH3.2021",-96.4273672,30.5386755,132,"2021-05-12",34,18.3,23.32,15.19,15.22,34.15,9.75,2.42,5,0.73,0.02,4.19,2.91,10.73,83.11,0.6,0.63,0,3.48,1.28,0.565627865,13.606,39.797,0.827,64.2953087,64.9792,3.30302347931866,13.4819657159108,39.7966186293188,0.565627864999035,0.139110393954458,4.28400610942451,-0.0940061094245124,11.255,0.511590909090909,8.13,153.13553,1.20888494002665,0.273224044
35,"TXH3.2021",-96.4273672,30.5386755,133,"2021-05-13",35,19.63,25.52,14.88,14.8,34.28,18.3,7.84,8.8,1.24,0.03,0.01,4.82,10.4,75.73,0.6,0.59,0,2.32,-4.81,0.796186057,13.629,39.875,2.68,66.08805101,66.158,6.19770322193967,13.5045074025641,39.8748498624591,0.796186057080399,0.146428042066236,8.09956223733282,-8.08956223733282,12.2,0.554545454545455,10.64,166.2738,1.11713114754098,0.448293428
36,"TXH3.2021",-96.4273672,30.5386755,134,"2021-05-14",36,21.35,27.73,15.6,15.75,33.49,22.96,16.66,10.75,1.46,0.04,0,4.79,11.09,72.91,0.59,0.58,0,1.58,-4.79,0.957144,13.651,39.951,5.693,68.57799215,68.22,7.77387408565646,13.5266429093753,39.9507012561848,0.957143999568154,0.158414961363751,10.2701292516456,-10.2701292516456,13.665,0.621136363636364,12.13,186.540915,0.998975484815221,0.503512881
37,"TXH3.2021",-96.4273672,30.5386755,135,"2021-05-15",37,22.89,29.57,16.33,18.28,32.99,17.54,6.77,8.46,1.15,0.03,0.79,3.76,13.09,77.23,0.58,0.57,0,2.24,-2.97,0.897612281,13.673,40.024,2.313,71.29817753,70.6708,5.93736639110837,13.5483620147654,40.0241881812894,0.897612281382014,0.169601636354429,7.91353355108066,-7.12353355108066,14.95,0.679545454545455,13.24,204.41135,0.914581939799331,0.369593709
38,"TXH3.2021",-96.4273672,30.5386755,136,"2021-05-16",38,22.51,25.64,19.94,20.58,34.47,10.92,2.09,5.6,0.8,0.02,4.7,1.05,15.16,89.12,0.58,0.58,0,2.97,3.65,0.38651153,13.695,40.095,0.714,71.64924288,71.1188,3.69570821287895,13.5696544987492,40.0953264140161,0.386511529738991,0.168173413061301,4.92166883519581,-0.221668835195806,14.79,0.672272727272727,5.7,202.54905,0.925963488843813,0.248778321
39,"TXH3.2021",-96.4273672,30.5386755,137,"2021-05-17",39,24.45,29.71,20.32,22.36,35.58,10.84,3.77,5.35,0.73,0.02,14.59,2.62,17,89.1,0.6,0.63,0,2.04,11.97,0.57647558,13.716,40.164,1.287,74.9303005,73.6996,3.6679774330029,13.5905101554582,40.1641320798854,0.576475579632015,0.188972931876834,4.95281928206064,9.63718071793936,17.015,0.773409090909091,9.39,233.37774,0.806112253893623,0.218813906
40,"TXH3.2021",-96.4273672,30.5386755,138,"2021-05-18",40,22.92,27.18,19.2,21.33,35.07,16.58,6.38,8.07,1.1,0.03,8.33,1.8,15.97,91.1,0.61,0.64,0,3.18,6.53,0.376184393,13.737,40.231,2.178,72.5092188,71.7988,5.60938471343769,13.6109188061551,40.2306215983804,0.376184392914195,0.171763156865792,7.49194711995566,0.83805288004434,15.19,0.690454545454545,7.98,208.66503,0.904344963791969,0.352094241
41,"TXH3.2021",-96.4273672,30.5386755,139,"2021-05-19",41,22.52,25.48,19.73,21.16,34.98,8.45,0.36,4.46,0.63,0.02,37.04,2.68,15.78,92.28,0.67,0.77,0,1.62,34.36,0.267923512,13.757,40.295,0.123,71.91880144,71.3376,2.85845371866144,13.6308703127169,40.2948116285733,0.267923512469821,0.166534697308418,3.80381971650106,33.2361802834989,14.605,0.663863636363637,5.75,200.920985,0.941937692571037,0.198046181
42,"TXH3.2021",-96.4273672,30.5386755,140,"2021-05-20",42,22.66,25.98,19.12,20.77,34.04,21.4,7.18,10.09,1.34,0.04,0.29,3.9,15.37,89.38,0.67,0.69,0,1.23,-3.61,0.333585821,13.777,40.357,2.451,71.92423292,71.3372,7.23838794093222,13.6503545915597,40.3567190157753,0.333585821118338,0.166050118973214,9.62984781144074,-9.33984781144074,14.55,0.661363636363636,6.86,200.45535,0.946872852233677,0.445278023
43,"TXH3.2021",-96.4273672,30.5386755,141,"2021-05-21",43,23.31,26.58,20.36,21.51,34.88,15.23,2.09,7.43,1.01,0.03,3.13,3.36,16,89.85,0.66,0.69,0,2.21,-0.23,0.368662098,13.796,40.416,0.713,73.06714465,72.2536,5.15099266203042,13.6693616279726,40.4163607392834,0.368662098209092,0.174314263454829,6.89413768430163,-3.76413768430163,15.47,0.703181818181818,6.22,213.42412,0.891790562378798,0.318747319
44,"TXH3.2021",-96.4273672,30.5386755,142,"2021-05-22",44,23.4,25.98,21.44,21.77,35.3,12.61,0.53,6.43,0.9,0.02,9.33,2.87,16.21,90.69,0.66,0.71,0,3.51,6.46,0.349140113,13.815,40.474,0.181,73.2945754,72.4372,4.26459542623284,13.6878814908295,40.4737538612968,0.349140113192381,0.176526294490803,5.71670435400743,3.61329564599257,15.71,0.714090909090909,4.54,217.03365,0.87937619350732,0.274786325
45,"TXH3.2021",-96.4273672,30.5386755,143,"2021-05-23",45,22.32,24.34,20.8,21.21,35.25,7.05,0.3,3.87,0.57,0.01,13.98,1.35,15.67,93.43,0.68,0.74,0,2.07,12.63,0.231711896,13.834,40.529,0.102,71.66375024,71.1556,2.38414042205373,13.7059043476415,40.5289154770662,0.231711895668826,0.16622619136474,3.17286883407103,10.807131165929,14.57,0.662272727272727,3.54,201.56138,0.949485243651338,0.173387097
46,"TXH3.2021",-96.4273672,30.5386755,144,"2021-05-24",46,23.42,27.47,19.69,21.85,35.43,12.39,2.7,6.31,0.9,0.03,18.76,3.67,16.37,91.26,0.7,0.77,0,2.52,15.09,0.359444826,13.852,40.582,0.922,73.37938108,72.486,4.18988110881226,13.7234204799108,40.581862666336,0.359444826496439,0.175325190896638,5.61242567727477,13.1475743227252,15.58,0.708181818181818,7.78,215.81416,0.889088575096277,0.269427839
47,"TXH3.2021",-96.4273672,30.5386755,145,"2021-05-25",47,24.14,28.26,21.24,22.49,35.2,15.4,7.96,7.58,1.02,0.02,11.2,3.52,17.03,90.85,0.72,0.77,0,2.57,7.68,0.456770716,13.869,40.633,2.717,74.5737281,73.4364,5.20770041259779,13.7404202987444,40.6326124461351,0.456770716041717,0.18638735939268,7.02545351344195,4.17454648655805,16.75,0.761363636363636,7.02,232.30575,0.828,0.314001657
48,"TXH3.2021",-96.4273672,30.5386755,146,"2021-05-26",48,25.52,29.85,21.62,22.81,35.06,22.23,16.79,10.6,1.39,0.03,1.17,7.83,17.33,85.8,0.71,0.74,0,2.29,-6.66,0.617669122,13.886,40.681,5.731,76.3789984,74.9316,7.51737655276429,13.7568943606835,40.6811817249649,0.617669121975589,0.19615092399583,10.1984438780626,-9.02844387806262,17.735,0.806136363636364,8.23,246.26821,0.782971525232591,0.415360502
49,"TXH3.2021",-96.4273672,30.5386755,147,"2021-05-27",49,25.75,30.82,21.05,22.52,35.23,23.45,17.2,11.01,1.42,0.04,0.03,10.72,17.07,83.48,0.7,0.72,0,2.59,-10.69,0.741782726,13.903,40.728,5.871,76.500999,75.0572,7.93007797880114,13.7728333837002,40.7275872584292,0.741782725978571,0.198185062302173,10.7700359060723,-10.7400359060723,17.935,0.815227272727273,9.77,249.350305,0.775188179537218,0.427572816
50,"TXH3.2021",-96.4273672,30.5386755,148,"2021-05-28",50,24.69,27.3,21.65,23.04,35.58,18.71,8.49,9.12,1.24,0.04,23.38,2.83,17.63,90.9,0.71,0.78,0,1.67,20.55,0.292060896,13.919,40.772,2.898,75.5189779,74.1844,6.32735033133879,13.7882282633138,40.771845606345,0.292060896417736,0.183735799220131,8.52162329678425,14.8583767032157,16.475,0.748863636363636,5.65,229.315525,0.844855842185129,0.369380316
51,"TXH3.2021",-96.4273672,30.5386755,149,"2021-05-29",51,24.95,29.98,20.18,21.78,34.05,25.27,20.34,11.86,1.56,0.04,2.25,8.27,16.36,83.93,0.72,0.75,0,1.63,-6.02,0.692624037,13.934,40.814,6.944,75.23863965,73.9908,8.54618050446674,13.8030700887731,40.8139730913699,0.692624036829883,0.189611722681222,11.5502452204202,-9.30024522042021,17.08,0.776363636363636,9.8,237.99272,0.815807962529274,0.475350701
52,"TXH3.2021",-96.4273672,30.5386755,150,"2021-05-30",52,24.02,28.48,20.79,20.87,34.4,20,9.17,9.59,1.3,0.03,0.88,8.33,15.41,83.59,0.71,0.74,0,2.04,-7.45,0.70374793,13.949,40.854,3.131,73.68036482,72.7332,6.76426052562097,13.817350159253,40.8539857591738,0.703747930077576,0.185274629293012,9.11780001154943,-8.23780001154943,16.635,0.756136363636364,7.69,232.041615,0.838533213104899,0.399250624
53,"TXH3.2021",-96.4273672,30.5386755,151,"2021-05-31",53,24.28,29.15,20.18,21.82,35.22,19.36,7.09,9.29,1.24,0.03,18.02,6.11,16.33,87,0.71,0.77,0,2.01,11.91,0.587415538,13.964,40.892,2.421,74.438164,73.3352,6.54822412068892,13.8310600000084,40.8918993401819,0.587415537616741,0.185564365605413,8.82759056771204,9.19240943228796,16.665,0.7575,8.97,232.71006,0.837923792379238,0.38261944
54,"TXH3.2021",-96.4273672,30.5386755,152,"2021-06-01",54,23.73,27.83,20.17,21.44,35.09,15.58,0.76,7.71,1.06,0.03,13.91,4.86,15.97,87.75,0.74,0.8,0,1.55,9.05,0.497802292,13.977,40.928,0.26,73.58789425,72.6484,5.27008230908369,13.844191378429,40.9277292129097,0.49780229242838,0.179230706631199,7.07575791874859,6.83424208125141,16,0.727272727272727,7.66,223.632,0.8735625,0.324905183
55,"TXH3.2021",-96.4273672,30.5386755,153,"2021-06-02",55,23.73,28.61,18.3,20.29,34.75,23.94,18.79,11.32,1.51,0.04,10.12,5.88,14.93,82.24,0.74,0.78,0,0.73,4.24,0.629152617,13.991,40.961,6.418,73.08137648,72.2344,8.09858880894412,13.8567363199369,40.9614903689053,0.629152616753904,0.174176791449783,10.8358566137101,-0.715856613710129,15.455,0.7025,10.31,216.230905,0.90527337431252,0.477033291
56,"TXH3.2021",-96.4273672,30.5386755,154,"2021-06-03",56,22.83,25.71,20.39,21.5,34.84,11.2,7.04,5.66,0.79,0.02,19.53,1.31,16.06,92.52,0.76,0.81,0,1.11,18.22,0.285358491,14.003,40.993,2.405,72.47303284,71.77,3.78914809566588,13.8686871236679,40.9931973793133,0.28535849066247,0.170499463404466,5.05636981691814,14.4736301830819,15.05,0.684090909090909,5.32,210.74515,0.930431893687708,0.247919404
57,"TXH3.2021",-96.4273672,30.5386755,155,"2021-06-04",57,22.94,26.07,20.99,21.51,34.93,14.3,1.61,7.14,0.98,0.03,11.14,2.27,16.06,91.89,0.78,0.82,0,2.06,8.87,0.364425136,14.015,41.023,0.55,72.60990034,71.8836,4.83838764760451,13.8800363778764,41.0228643630698,0.364425136453733,0.174865067105457,6.47559285177162,4.66440714822838,15.53,0.705909090909091,5.08,217.65295,0.902446877012234,0.311246731
58,"TXH3.2021",-96.4273672,30.5386755,156,"2021-06-05",58,24.63,28.72,20.93,22.03,34.66,19.6,12.23,9.45,1.28,0.03,6.3,6.15,16.63,86.28,0.78,0.81,0,1.5,0.15,0.560036143,14.027,41.051,4.179,74.95051636,73.7608,6.63229913973123,13.8907769750036,41.0505049567328,0.560036142998847,0.187116082376411,8.94540878359936,-2.64540878359936,16.825,0.764772727272727,7.79,236.004275,0.83369985141159,0.383678441
59,"TXH3.2021",-96.4273672,30.5386755,157,"2021-06-06",59,25.54,29.99,21.13,22.92,34.32,24.88,22.03,11.69,1.54,0.04,1.01,6.4,17.62,86.35,0.78,0.8,0,1.9,-5.39,0.577891872,14.037,41.076,7.528,76.4726021,74.9912,8.41983959190503,13.9009021263501,41.0761322859525,0.577891872298452,0.194385498961761,11.4030402748846,-10.3930402748846,17.56,0.798181818181818,8.86,246.48972,0.799373576309795,0.457713391
60,"TXH3.2021",-96.4273672,30.5386755,158,"2021-06-07",60,26.12,29.59,23.11,24.35,36.14,12.1,1.82,6.02,0.81,0.02,4.85,4.01,19.19,90.24,0.77,0.8,0,2.66,0.84,0.439045635,14.048,41.1,0.622,77.88786112,76.086,4.09530151514161,13.9104053762915,41.0997589385815,0.439045634602651,0.202462592869932,5.56979148492946,-0.719791484929456,18.35,0.834090909090909,6.48,257.7808,0.765558583106267,0.230474732
61,"TXH3.2021",-96.4273672,30.5386755,159,"2021-06-08",61,26.22,29.15,23.87,24.09,35.99,17.61,8.66,8.52,1.16,0.03,1.8,3.41,18.82,88.63,0.77,0.79,0,2.17,-1.61,0.500531545,14.057,41.121,2.96,77.87050814,76.0924,5.96085128159681,13.9192806159798,41.1213969394221,0.500531545496829,0.204132379155638,8.11305892284217,-6.31305892284217,18.51,0.841363636363636,5.28,260.19507,0.759427336574825,0.324942792
62,"TXH3.2021",-96.4273672,30.5386755,160,"2021-06-09",62,26.56,30.53,23.61,24.41,35.45,24.03,19.79,11.23,1.43,0.04,0.06,4.7,19.16,88.52,0.77,0.79,0,2.3,-4.64,0.586112495,14.066,41.141,6.766,78.43104288,76.5476,8.13489916088792,13.9275220964718,41.1410577266071,0.58611249519035,0.210068166997816,11.1033741860212,-11.0433741860212,19.07,0.866818181818182,6.92,268.23862,0.737598321971683,0.422816265
63,"TXH3.2021",-96.4273672,30.5386755,161,"2021-06-10",63,26.74,31.27,22.09,23.85,34.41,25.85,22.7,11.97,1.52,0.04,0,8.24,18.56,84.99,0.76,0.78,0,2.34,-8.24,0.653112091,14.074,41.159,7.762,78.30489274,76.526,8.75203810046083,13.9351244412286,41.1587521296087,0.653112090635009,0.205919206639115,11.920027307529,-11.920027307529,18.68,0.849090909090909,9.18,262.90232,0.753426124197002,0.447643979
64,"TXH3.2021",-96.4273672,30.5386755,162,"2021-06-11",64,26.83,31.77,21.97,23.61,34.8,25.22,22.91,11.81,1.53,0.04,0,10.21,18.31,83.54,0.74,0.76,0,2.43,-10.21,0.751410861,14.082,41.174,7.835,78.27572418,76.5296,8.53973714437789,13.942082657932,41.1744903488667,0.751410861055128,0.207931800360598,11.641126968902,-11.641126968902,18.87,0.857727272727273,9.8,265.72734,0.746263910969794,0.440178904
65,"TXH3.2021",-96.4273672,30.5386755,163,"2021-06-12",65,27.46,32.34,21.9,23.72,35.3,22.34,13.94,10.54,1.38,0.04,0,9.42,18.43,81.03,0.73,0.75,0,1.05,-9.42,0.803215249,14.089,41.188,4.768,78.98363962,77.1992,7.56543040803943,13.9483921495659,41.1882819370292,0.803215248981576,0.210605133029047,10.3251514164835,-10.3251514164835,19.12,0.869090909090909,10.44,269.38168,0.736872384937239,0.383831027
66,"TXH3.2021",-96.4273672,30.5386755,164,"2021-06-13",66,28.3,32.78,23.57,23.62,35.37,26.34,24.4,12.23,1.57,0.04,0,8.08,18.3,77.32,0.72,0.75,0,0.99,-8.08,1.021520131,14.096,41.2,8.348,79.8289844,78.0032,8.9210784487588,13.9540487247121,41.200135781796,1.02152013053782,0.222207172397735,12.2383891180333,-12.2383891180333,20.175,0.917045454545455,9.21,284.3868,0.698686493184634,0.432155477
67,"TXH3.2021",-96.4273672,30.5386755,165,"2021-06-14",67,27.72,32.7,22.36,23.72,36.14,22.85,17.52,10.85,1.43,0.04,2.1,6.48,18.5,79.64,0.71,0.74,0,1.29,-4.38,0.890147299,14.101,41.21,5.995,79.22012592,77.4592,7.73996106705435,13.9590486070162,41.2100600903553,0.890147298839235,0.21505194795726,10.5829561327045,-8.48295613270449,19.53,0.887727272727273,10.34,275.39253,0.722017409114183,0.391414141
68,"TXH3.2021",-96.4273672,30.5386755,166,"2021-06-15",68,28.67,33.36,24.65,23.89,35.46,28.04,29.74,13.15,1.72,0.04,5.4,8.89,18.59,76.84,0.71,0.75,0,0.96,-3.49,1.153164054,14.106,41.218,10.178,80.34430772,78.4704,9.49907369243986,13.9633884437783,41.2180623754038,1.15316405381987,0.231707992643074,13.0798501470063,-7.67985014700628,21.005,0.954772727272727,8.71,296.29653,0.671554391811474,0.458667597
69,"TXH3.2021",-96.4273672,30.5386755,167,"2021-06-16",69,28.47,33.56,22.18,22.65,34.36,28.99,31.96,13.47,1.75,0.04,0.42,10.82,17.25,72.85,0.71,0.73,0,1.02,-10.4,1.181151201,14.111,41.224,10.94,79.47614105,77.824,9.82203948208911,13.9670653136301,41.2241494427401,1.18115120091864,0.21879916277289,13.449511640793,-13.029511640793,19.87,0.903181818181818,11.38,280.38557,0.71016607951686,0.47312961
70,"TXH3.2021",-96.4273672,30.5386755,168,"2021-06-17",70,28.39,33.18,23.62,22.84,35.43,25.94,23.58,12.16,1.59,0.04,0.1,10.93,17.47,72.98,0.69,0.72,0,0.92,-10.83,1.216441334,14.114,41.228,8.072,79.37159178,77.8124,8.78967965682975,13.9700767332627,41.2283273804246,1.21644133433727,0.224749763979698,12.0656662215403,-11.9656662215403,20.4,0.927272727272727,9.56,287.9256,0.691862745098039,0.428319831
71,"TXH3.2021",-96.4273672,30.5386755,169,"2021-06-18",71,27.13,31.52,21.21,19.95,33.98,28.98,32.45,13.53,1.76,0.05,0.01,12.13,14.64,66.99,0.68,0.7,0,1,-12.12,1.242196437,14.117,41.231,11.11,76.68837313,75.512,9.82087904617916,13.9724206631738,41.2306015494928,1.24219643684447,0.202618645507857,13.3409553979825,-13.3309553979825,18.365,0.834772727272727,10.31,259.258705,0.768690443778927,0.498709915
72,"TXH3.2021",-96.4273672,30.5386755,170,"2021-06-19",72,27.03,32.45,20.69,20.81,33.19,28.69,29.24,13.13,1.7,0.04,0,12.44,15.53,70.28,0.67,0.69,0,1.28,-12.44,1.200367336,14.12,41.231,10.014,76.95097716,75.7216,9.72367946487514,13.9740955124061,41.2309765762192,1.20036733584662,0.204761528701557,13.2219157352138,-13.2219157352138,18.57,0.844090909090909,11.76,262.2084,0.760366182014001,0.485756567
73,"TXH3.2021",-96.4273672,30.5386755,171,"2021-06-20",73,27.24,31.69,22.89,24.28,35.73,21.58,8.27,10.28,1.39,0.04,0.75,8.12,19.11,84.71,0.66,0.68,0,2.48,-7.37,0.69699882,14.121,41.229,2.832,79.09512396,77.1808,7.31473775786851,13.9751001422567,41.2294563459211,0.696998819568035,0.212439458604954,9.98259457611722,-9.23259457611722,19.29,0.876818181818182,8.8,272.39409,0.73203732503888,0.377386197
74,"TXH3.2021",-96.4273672,30.5386755,172,"2021-06-21",74,28.21,32,25.08,25.18,37.5,20.46,13.63,9.86,1.31,0.03,6.48,7.74,20.16,84.61,0.65,0.69,0,2.2,-1.26,0.76691368,14.122,41.226,4.669,80.68066619,78.4748,6.93584320072704,13.975433868938,41.2260439982982,0.766913680384887,0.22634411926949,9.52309914058287,-3.04309914058287,20.54,0.933636363636364,6.92,290.06588,0.687536514118793,0.349521446
75,"TXH3.2021",-96.4273672,30.5386755,173,"2021-06-22",75,26.03,29.58,22.13,23.16,36.99,18.21,13.93,8.89,1.21,0.03,9.28,7.51,17.86,85.1,0.66,0.71,0,1.99,1.77,0.566673686,14.123,41.221,4.773,77.1450147,75.5676,6.17374881554078,13.9750964651776,41.220741924304,0.566673685739515,0.197369286581059,8.35974310017422,0.920256899825784,17.855,0.811590909090909,7.45,252.166165,0.790982917950154,0.341529005
76,"TXH3.2021",-96.4273672,30.5386755,174,"2021-06-23",76,28.36,33.23,23.1,24.79,36.03,27.24,25.72,12.85,1.67,0.04,0.17,10.63,19.62,82.08,0.65,0.68,0,1.86,-10.46,0.832545324,14.122,41.214,8.813,80.57926912,78.4844,9.23614066736054,13.9740881607516,41.2135517645439,0.832545324461954,0.222094731541422,12.6559409939522,-12.4859409939522,20.165,0.916590909090909,10.13,284.77013,0.700322340689313,0.453102962
77,"TXH3.2021",-96.4273672,30.5386755,175,"2021-06-24",77,28.34,32.99,23.99,24.95,36.1,26.24,24.23,12.49,1.64,0.04,0.26,9.01,19.8,83.04,0.64,0.66,0,2.35,-8.75,0.846343776,14.121,41.204,8.304,80.67888064,78.522,8.89796640441512,13.9724096419456,41.2044744092009,0.846343775539809,0.225773619835935,12.2104792050658,-11.9504792050658,20.49,0.931363636363636,9,289.33929,0.689165446559297,0.440719831
78,"TXH3.2021",-96.4273672,30.5386755,176,"2021-06-25",78,27.89,32.15,23.87,24.81,35.62,26.5,22.09,12.46,1.6,0.04,0.41,6.99,19.65,84.32,0.63,0.65,0,2.55,-6.58,0.745842805,14.12,41.194,7.572,80.11481952,78.0216,8.98701383611791,13.9700620499488,41.1935099994862,0.745842804919064,0.220358001043097,12.3027995133153,-11.8927995133153,20.01,0.909545454545454,8.28,282.5412,0.705647176411794,0.446755109
79,"TXH3.2021",-96.4273672,30.5386755,177,"2021-06-26",79,27.84,32.59,24.1,23.84,35.3,26.71,25.15,12.57,1.64,0.04,0.37,8.19,18.55,80.25,0.62,0.63,0,2.76,-7.82,1.003330816,14.117,41.181,8.622,79.492834,77.6224,9.05910307251348,13.9670469781872,41.180657930617,1.00333081576914,0.22412599621125,12.420531091439,-12.050531091439,20.345,0.924772727272727,8.49,287.210365,0.693880560334234,0.451508621
80,"TXH3.2021",-96.4273672,30.5386755,178,"2021-06-27",80,27.01,31.61,23.18,23.68,35.82,16.41,8.22,8.07,1.1,0.03,6.54,5.42,18.37,83.27,0.62,0.65,0,1.75,1.12,0.818467599,14.114,41.166,2.818,78.53680473,76.7348,5.56622714245873,13.9633664686086,41.1659168563235,0.818467599179105,0.213579120354805,7.59508723655948,-1.05508723655948,19.395,0.881590909090909,8.43,273.74103,0.727713328177365,0.29877823
81,"TXH3.2021",-96.4273672,30.5386755,179,"2021-06-28",81,24.57,26.83,23.01,23.3,35.81,13.42,1.14,6.78,0.95,0.03,12.78,1.65,17.92,92.8,0.63,0.69,0,1.74,11.13,0.309705181,14.111,41.149,0.391,75.5042504,74.158,4.55245067179467,13.9590230069388,41.1492846948893,0.30970518138849,0.188042576215716,6.12825451922154,6.65174548077846,16.92,0.769090909090909,3.82,238.75812,0.833983451536643,0.275946276
82,"TXH3.2021",-96.4273672,30.5386755,180,"2021-06-29",82,25.68,28.93,23.23,23.81,35.66,17.88,10.02,8.79,1.2,0.03,6.63,3.31,18.43,89.88,0.64,0.69,0,1.62,3.32,0.469058012,14.106,41.131,3.436,77.09833216,75.4516,6.06596807917588,13.9540195169286,41.1307586367286,0.469058012207156,0.199670890373713,8.21838487417561,-1.58838487417561,18.08,0.821818181818182,5.7,255.03648,0.780199115044248,0.34228972
83,"TXH3.2021",-96.4273672,30.5386755,181,"2021-06-30",83,27.36,32.25,22.36,23.27,36.06,25.37,22.43,12.11,1.59,0.04,0.73,9.45,17.84,80.14,0.64,0.66,0,1,-8.72,0.906756973,14.101,41.11,7.694,78.70862096,76.9372,8.60780812124236,13.948359353621,41.1103351535085,0.906756973192836,0.212601953714866,11.7366920950302,-11.0066920950302,19.305,0.8775,9.89,272.219805,0.730432530432531,0.442616959
84,"TXH3.2021",-96.4273672,30.5386755,182,"2021-07-01",84,28.32,33.23,23.09,23.04,36.01,27.05,26,12.86,1.67,0.04,0.42,10.69,17.65,75.21,0.63,0.64,0,0.65,-10.27,1.143807688,14.096,41.088,8.92,79.57064728,77.8144,9.17864730408927,13.942046295669,41.0880100088197,1.14380768767674,0.222038529040007,12.5673592193313,-12.1473592193313,20.16,0.916363636363636,10.14,284.17536,0.699206349206349,0.454096045
85,"TXH3.2021",-96.4273672,30.5386755,183,"2021-07-02",85,27.58,31.78,23.72,23.7,36.48,20.07,12.7,9.65,1.27,0.03,2.45,5.32,18.37,80.64,0.62,0.64,0,1.22,-2.87,0.884422508,14.089,41.064,4.357,79.12638688,77.312,6.81079916248024,13.9350845367394,41.0637782704067,0.884422507842528,0.217470400908393,9.30565436379464,-6.85565436379464,19.75,0.897727272727273,8.06,278.25775,0.713367088607595,0.349891226
86,"TXH3.2021",-96.4273672,30.5386755,184,"2021-07-03",86,26.59,30.35,24.07,23.94,37.05,8.25,1.79,4.24,0.6,0.01,16.85,3.25,18.65,86.11,0.63,0.69,0,0.66,13.6,0.689524221,14.082,41.038,0.614,78.19185251,76.4084,2.79991039859397,13.9274786760434,41.0376343239621,0.689524220715126,0.211574580414845,3.81476814648439,13.0352318535156,19.21,0.873181818181818,6.28,270.51522,0.733055700156169,0.159458443
87,"TXH3.2021",-96.4273672,30.5386755,185,"2021-07-04",87,26.68,30.56,23.45,24.31,37.73,16.16,6.7,8.07,1.14,0.03,11.82,5.43,19.11,87.65,0.65,0.71,0,1.28,6.39,0.594134558,14.075,41.01,2.3,78.5280198,76.6316,5.48493452537005,13.9192337080352,41.0095718884946,0.594134558206988,0.20937183265793,7.46442633199608,4.35557366800392,19.005,0.863863636363636,7.11,267.495375,0.740594580373586,0.302473763
